timestamp,event,key,flight_time
<<<<<<< HEAD
1771319246.3531556,PRESS,Key.backspace,0.03012561798095703
1771319246.383599,PRESS,Key.backspace,0.030443429946899414
1771319246.4134407,PRESS,Key.backspace,0.02984166145324707
1771319246.442938,PRESS,Key.backspace,0.029497385025024414
1771319246.4730198,PRESS,Key.backspace,0.030081748962402344
1771319246.5030115,PRESS,Key.backspace,0.029991626739501953
1771319246.5330021,PRESS,Key.backspace,0.029990673065185547
1771319246.563366,PRESS,Key.backspace,0.030363798141479492
1771319246.593376,PRESS,Key.backspace,0.030009984970092773
1771319246.6227021,PRESS,Key.backspace,0.029326200485229492
1771319246.6528647,PRESS,Key.backspace,0.030162572860717773
1771319246.6829853,PRESS,Key.backspace,0.0301206111907959
1771319246.713017,PRESS,Key.backspace,0.030031681060791016
1771319246.7427704,PRESS,Key.backspace,0.029753446578979492
1771319246.7727733,PRESS,Key.backspace,0.030002832412719727
1771319246.802759,PRESS,Key.backspace,0.029985666275024414
1771319246.8327117,PRESS,Key.backspace,0.0299527645111084
1771319246.8629074,PRESS,Key.backspace,0.03019571304321289
1771319246.8925557,PRESS,Key.backspace,0.029648303985595703
1771319246.9225152,PRESS,Key.backspace,0.029959440231323242
1771319246.95262,PRESS,Key.backspace,0.030104875564575195
1771319246.9825008,PRESS,Key.backspace,0.029880762100219727
1771319247.0175424,PRESS,Key.backspace,0.03504157066345215
1771319247.0464401,PRESS,Key.backspace,0.028897762298583984
1771319247.0763512,PRESS,Key.backspace,0.029911041259765625
1771319247.1080048,PRESS,Key.backspace,0.031653642654418945
1771319247.141336,PRESS,Key.backspace,0.03333115577697754
1771319247.172434,PRESS,Key.backspace,0.031098127365112305
1771319247.201868,PRESS,Key.backspace,0.0294339656829834
1771319247.231298,PRESS,Key.backspace,0.029429912567138672
1771319247.2611823,PRESS,Key.backspace,0.02988433837890625
1771319247.2911944,PRESS,Key.backspace,0.030012130737304688
1771319247.3215191,PRESS,Key.backspace,0.030324697494506836
1771319247.3509958,PRESS,Key.backspace,0.029476642608642578
1771319247.381216,PRESS,Key.backspace,0.03022027015686035
1771319247.4110508,PRESS,Key.backspace,0.029834747314453125
1771319247.4413874,PRESS,Key.backspace,0.030336618423461914
1771319247.4712653,PRESS,Key.backspace,0.029877901077270508
1771319247.5009,PRESS,Key.backspace,0.029634714126586914
1771319247.5309956,PRESS,Key.backspace,0.030095577239990234
1771319247.5608284,PRESS,Key.backspace,0.029832839965820312
1771319247.5674746,RELEASE,Key.backspace,0
1771319248.2416208,PRESS,'e',0.6807923316955566
1771319248.3179429,RELEASE,'e',0
1771319248.673729,PRESS,'v',0.43210816383361816
1771319248.7618654,RELEASE,'v',0
1771319249.099312,PRESS,'e',0.4255831241607666
1771319249.196498,RELEASE,'e',0
1771319249.2775958,PRESS,'r',0.17828369140625
1771319249.3783045,RELEASE,'r',0
1771319249.4904366,PRESS,'t',0.21284079551696777
1771319249.5827065,RELEASE,'t',0
1771319250.8301337,PRESS,Key.backspace,1.3396971225738525
1771319250.9892423,RELEASE,Key.backspace,0
1771319252.2318778,PRESS,Key.backspace,1.4017441272735596
1771319252.732813,PRESS,Key.backspace,0.5009350776672363
1771319252.7626724,PRESS,Key.backspace,0.029859542846679688
1771319252.792565,PRESS,Key.backspace,0.029892683029174805
1771319252.8225563,PRESS,Key.backspace,0.02999114990234375
1771319252.8525388,PRESS,Key.backspace,0.029982566833496094
1771319252.8824847,PRESS,Key.backspace,0.029945850372314453
1771319252.9125752,PRESS,Key.backspace,0.0300905704498291
1771319252.9425175,PRESS,Key.backspace,0.02994227409362793
1771319252.9727495,PRESS,Key.backspace,0.030231952667236328
1771319253.0023074,PRESS,Key.backspace,0.02955794334411621
1771319253.0323694,PRESS,Key.backspace,0.030061960220336914
1771319253.0652947,RELEASE,Key.backspace,0
1771319283.796556,PRESS,Key.ctrl_l,30.76418662071228
1771319284.4615858,RELEASE,Key.ctrl_l,0
1771319287.7449007,PRESS,Key.ctrl_l,3.9483447074890137
1771319289.6993928,RELEASE,Key.ctrl_l,0
1771319291.9044409,PRESS,'p',4.159540176391602
1771319292.0509028,RELEASE,'p',0
1771319292.3458624,PRESS,'r',0.4414215087890625
1771319292.4505274,RELEASE,'r',0
1771319292.4673486,PRESS,'a',0.12148618698120117
1771319292.6046197,RELEASE,'a',0
1771319292.634995,PRESS,'d',0.1676464080810547
1771319292.735788,RELEASE,'d',0
1771319293.0999608,PRESS,'i',0.4649658203125
1771319293.2463496,RELEASE,'i',0
1771319293.286838,PRESS,'p',0.18687725067138672
1771319293.5693772,RELEASE,'p',0
1771319298.5631173,PRESS,'a',5.2762792110443115
1771319298.5659034,PRESS,'h',0.0027861595153808594
1771319298.576087,RELEASE,'h',0
1771319298.6030295,PRESS,'v',0.03712606430053711
1771319298.6049163,PRESS,'h',0.0018868446350097656
1771319298.6294715,RELEASE,'h',0
1771319298.648332,PRESS,'d',0.04341578483581543
1771319298.6865747,RELEASE,'d',0
1771319298.701173,RELEASE,'a',0
1771319298.732733,RELEASE,'v',0
1771319298.7344375,PRESS,'j',0.0861053466796875
1771319298.7732677,PRESS,'h',0.03883028030395508
1771319298.8522148,RELEASE,'j',0
1771319298.8658404,RELEASE,'h',0
1771319298.9447787,PRESS,'j',0.17151093482971191
1771319298.9686856,PRESS,'h',0.023906946182250977
1771319299.0161452,RELEASE,'h',0
1771319299.0198326,PRESS,'f',0.0511469841003418
1771319299.051307,RELEASE,'j',0
1771319299.0712204,RELEASE,'f',0
1771319299.1656687,PRESS,'v',0.14583611488342285
1771319299.1976554,PRESS,'f',0.03198671340942383
1771319299.2649345,RELEASE,'v',0
1771319299.2670412,PRESS,'k',0.06938576698303223
1771319299.311647,RELEASE,'k',0
1771319299.3227015,RELEASE,'f',0
1771319299.4255946,PRESS,'k',0.1585533618927002
1771319299.4907978,RELEASE,'k',0
1771319299.494026,PRESS,'f',0.06843137741088867
1771319299.4965534,PRESS,'v',0.002527475357055664
1771319299.5335786,PRESS,'q',0.03702521324157715
1771319299.6184194,PRESS,'h',0.08484077453613281
1771319299.6474447,RELEASE,'v',0
1771319299.6640549,RELEASE,'f',0
1771319299.6905665,RELEASE,'q',0
1771319299.7194932,PRESS,'v',0.1010737419128418
1771319299.7359052,RELEASE,'h',0
1771319299.847037,RELEASE,'v',0
1771319299.878311,PRESS,'h',0.15881776809692383
1771319299.8820975,PRESS,'j',0.0037865638732910156
1771319299.9330585,RELEASE,'j',0
1771319299.95906,RELEASE,'h',0
1771319300.0250103,PRESS,'e',0.1429128646850586
1771319300.027406,PRESS,'f',0.0023956298828125
1771319300.0390456,PRESS,'i',0.011639595031738281
1771319300.070768,PRESS,'u',0.0317225456237793
1771319300.0834222,RELEASE,'f',0
1771319300.0923936,PRESS,'q',0.021625518798828125
1771319300.1226614,RELEASE,'i',0
1771319300.127732,RELEASE,'u',0
1771319300.1297197,PRESS,'g',0.03732609748840332
1771319300.1332793,PRESS,'w',0.003559589385986328
1771319300.1392455,RELEASE,'e',0
1771319300.1915822,RELEASE,'g',0
1771319300.248385,PRESS,'g',0.11510562896728516
1771319300.2798111,RELEASE,'w',0
1771319300.3044674,RELEASE,'q',0
1771319300.3957705,PRESS,'f',0.1473855972290039
1771319300.4127727,RELEASE,'g',0
1771319300.4663575,RELEASE,'f',0
1771319300.5317965,PRESS,'q',0.13602590560913086
1771319300.533489,PRESS,'f',0.0016925334930419922
1771319300.5852325,PRESS,'e',0.051743507385253906
1771319300.587125,PRESS,'w',0.0018925666809082031
1771319300.598314,RELEASE,'f',0
1771319300.6219628,PRESS,'v',0.03483772277832031
1771319300.7068434,RELEASE,'e',0
1771319300.7457497,RELEASE,'q',0
1771319300.7502058,RELEASE,'w',0
1771319300.8184397,RELEASE,'v',0
1771319301.2383535,PRESS,Key.esc,0.6163907051086426
1771319301.4321115,RELEASE,Key.esc,0
>>>>>>> 4d05e01b72d95e1e7c6149ee95980568ad64807e
